1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,Gas_Name
78149.226500,14.931934,24.973869,38.638819,41.364268,-17.340271,-23.580129,-44.256989,69329.900400,13.858986,23.416124,37.941973,40.891555,-14.757255,-20.476138,-37.349709,19580.312300,21.834965,5.959618,13.082848,15.156043,-3.920169,-5.573948,-10.046673,19552.589400,19.958930,5.951780,13.637139,15.848684,-3.936138,-5.621948,-8.574224,5721.325700,3.544717,2.656600,8.664875,11.870628,-1.284462,-2.153987,-3.705111,5424.287600,3.394890,2.459055,7.991220,11.079634,-1.176109,-1.801701,-3.188645,25256.235000,21.381714,9.336117,21.659755,25.709682,-5.668758,-8.860981,-12.710664,26569.183800,20.056445,10.020449,24.119879,28.781271,-6.104117,-9.728086,-13.509367,66537.980500,13.993885,20.693634,31.034315,34.603614,-13.491966,-17.977707,-38.630026,59313.853500,11.481906,17.097794,24.659627,27.923457,-11.545586,-15.460521,-31.908755,23837.258300,27.715444,7.259416,13.645258,15.435659,-4.680774,-6.789908,-11.630355,19604.462300,23.646258,5.978117,11.200056,12.814783,-3.877136,-5.539188,-9.253009,8368.859900,4.956465,3.709179,11.990903,16.437898,-1.733971,-2.971659,-5.453051,8354.368700,5.293897,3.559799,11.138923,14.749209,-1.609745,-2.540493,-4.534948,32281.863300,29.199444,11.749211,25.516150,30.270931,-7.374313,-12.146867,-18.964288,28968.033400,28.045928,10.735382,22.910324,27.405624,-6.482417,-10.440939,-16.699372,Ethanol
77671.409600,19.516905,23.689007,35.961839,38.879731,-16.708110,-22.470491,-42.987503,69057.654800,17.032562,22.178652,35.593568,38.225221,-14.265993,-19.873081,-35.966650,18450.147400,6.486833,6.427697,14.399284,16.708710,-4.162125,-5.788844,-9.311461,18376.217800,6.231659,6.493879,15.338138,17.777283,-4.162198,-5.876457,-8.967093,5441.840600,3.096785,2.533184,8.134864,10.755490,-1.296390,-2.081630,-3.662540,5184.762200,2.996737,2.345376,7.443457,9.991951,-1.184341,-1.803569,-3.044997,24024.993200,7.313743,9.709665,23.834773,28.177202,-5.935037,-9.093059,-12.767886,25256.073000,7.177815,10.522286,26.792974,31.916562,-6.419861,-9.902049,-14.907433,64916.546400,14.662325,19.224836,28.300919,30.787181,-12.941336,-17.533674,-32.539551,57601.431100,12.069950,15.648569,22.010310,25.875017,-10.975265,-14.712111,-28.738481,22131.278600,6.668999,7.563719,15.275445,18.532759,-4.914629,-6.928731,-11.339846,18254.487700,6.600106,6.192259,12.371340,14.028294,-4.055189,-5.584677,-10.928618,7776.792500,3.576288,3.602647,11.949843,16.712854,-1.776107,-2.990255,-5.663481,7639.813300,3.553263,3.315340,10.584350,14.025001,-1.650139,-2.631247,-4.715734,30390.836900,7.830428,12.158988,29.367557,35.638503,-7.615827,-12.332648,-20.236433,27283.240300,7.656304,10.874952,25.669087,30.859314,-6.685358,-10.503444,-15.642171,Ethanol
76876.498000,18.515339,23.432006,35.450061,38.014057,-16.497101,-22.419327,-45.264344,68048.783200,15.942416,21.781273,34.575028,37.091885,-14.080582,-19.094018,-35.484227,18860.972900,6.455629,6.613016,14.790937,16.843483,-4.261100,-6.119095,-9.577189,18753.094900,6.185977,6.662500,15.492022,17.920595,-4.251299,-6.034266,-9.891234,5452.908200,3.118725,2.528254,8.060028,10.654943,-1.300121,-2.091575,-3.883858,5206.162100,3.026092,2.360146,7.532114,10.234250,-1.194906,-1.820209,-3.176727,24566.030100,7.300791,9.985171,24.336654,28.426481,-6.099792,-9.454844,-12.819630,25767.615700,7.137254,10.795255,27.373479,32.288607,-6.562577,-10.665024,-16.061344,63587.949700,13.641515,18.673824,27.355947,31.249843,-12.689845,-16.908417,-39.756600,56203.439000,11.271502,15.096514,21.263747,26.201188,-10.752370,-14.390834,-29.493832,22605.312200,6.625401,7.735801,15.360328,17.435494,-5.007460,-7.249004,-12.770904,18573.445600,6.566234,6.349222,12.599832,14.650417,-4.135991,-5.823324,-10.467004,7873.215100,3.588326,3.651061,11.919455,16.045741,-1.807748,-3.032188,-5.436760,7708.054200,3.561235,3.374347,10.645231,14.262983,-1.684502,-2.604728,-4.780635,30956.038600,7.775881,12.448411,29.749764,35.617354,-7.782184,-12.606378,-18.868382,27767.014200,7.610881,11.144541,25.961899,30.805328,-6.856783,-10.829415,-16.879491,Ethanol
76038.150900,17.993585,23.119231,34.954833,37.815911,-16.358799,-22.363328,-40.438126,66979.442800,15.414393,21.440831,33.936874,36.940415,-13.912758,-19.099087,-42.138354,19070.938000,6.426230,6.726139,15.068822,17.252752,-4.308070,-6.038849,-9.813153,19004.378900,6.176531,6.770805,15.764212,18.188923,-4.300160,-6.017328,-10.405836,5472.390900,3.129275,2.519991,8.014818,10.531837,-1.296355,-2.052827,-3.387009,5211.044700,3.033484,2.367319,7.499020,10.048457,-1.194995,-1.844780,-3.236316,24945.964100,7.284143,10.181895,24.794521,29.106719,-6.157595,-9.342972,-14.122868,26267.704100,7.135311,10.969892,27.763400,32.953557,-6.676714,-10.750011,-16.648308,62925.195800,13.140417,18.352019,26.846390,32.285466,-12.558648,-17.013293,-41.639386,55365.151400,10.861072,14.786590,20.663812,24.229185,-10.601947,-14.061683,-33.133631,22922.400400,6.589740,7.859522,15.622418,17.635277,-5.062049,-7.106183,-14.436490,18805.159700,6.551072,6.448148,12.869195,14.611098,-4.190081,-5.792162,-9.351494,7918.948000,3.579131,3.667374,12.008177,16.160104,-1.810819,-2.974771,-5.807892,7775.510700,3.564602,3.406466,10.715244,14.010609,-1.683412,-2.587682,-4.909156,31479.260700,7.749146,12.653835,30.061523,35.942757,-7.863859,-12.601046,-19.785733,28173.992600,7.582090,11.333445,26.412620,31.254261,-6.902633,-10.694796,-17.192846,Ethanol
74730.763700,17.534548,22.710518,34.371101,37.305850,-16.118981,-22.125581,-41.632218,65644.559600,14.964923,20.927406,33.069563,35.417896,-13.677172,-18.943844,-41.050529,19389.202700,6.490282,6.816181,15.245424,17.658785,-4.386350,-6.223053,-9.513894,19353.287800,6.255443,6.857099,15.927948,18.769625,-4.352733,-6.161342,-9.727175,5486.915800,3.150181,2.532852,7.961839,10.588681,-1.295441,-1.999286,-3.343295,5241.873800,3.058290,2.380295,7.538889,10.074330,-1.195530,-1.816093,-3.098774,25323.002200,7.336958,10.337039,25.244758,29.685803,-6.249927,-9.511520,-14.396340,26730.080600,7.198993,11.113120,28.261138,33.254106,-6.705269,-10.740762,-17.883543,62224.452200,12.713611,18.209132,26.699154,29.951807,-12.415526,-17.006794,-32.832826,54990.910600,10.615169,14.689227,20.622716,23.828669,-10.534740,-13.716714,-29.415046,23278.673800,6.645828,7.937265,15.756860,17.890374,-5.127718,-7.300717,-12.119756,19074.899400,6.575824,6.524584,13.039391,15.303824,-4.253922,-6.038546,-9.642249,8012.221700,3.625894,3.709755,12.021797,16.097084,-1.814096,-2.999567,-5.180252,7862.111900,3.606219,3.443311,10.878359,14.870605,-1.705269,-2.598961,-4.700528,31985.199700,7.802858,12.793964,30.475596,36.456638,-7.962782,-12.699673,-22.596317,28617.006800,7.645837,11.500265,26.652811,32.216774,-7.020153,-10.888158,-17.432184,Ethanol
74339.646900,17.341100,22.355226,33.786526,36.335845,-16.080871,-21.596209,-43.538884,65130.999500,14.758676,20.569188,32.625488,35.150043,-13.640012,-18.748704,-36.601023,19480.842500,6.507397,6.843661,15.220471,17.467785,-4.375805,-6.167716,-10.635769,19473.158500,6.257929,6.867302,15.844523,18.223027,-4.360946,-6.180843,-10.439213,5466.834200,3.163356,2.499441,7.880751,10.187810,-1.273422,-2.072324,-3.459855,5224.270000,3.075122,2.370716,7.472234,10.067265,-1.180928,-1.831875,-3.205741,25504.613700,7.357522,10.406230,25.192940,29.530325,-6.242191,-9.765032,-14.571306,26855.362800,7.206431,11.159521,28.057023,33.468086,-6.702107,-10.705868,-15.637259,62072.242200,12.524404,18.114935,26.558999,29.961938,-12.451577,-17.165030,-34.156449,54777.249500,10.439673,14.598086,20.489785,23.526770,-10.517316,-14.065535,-26.784751,23391.466800,6.621260,7.943956,15.643255,17.623245,-5.130662,-7.200053,-12.003546,19193.167800,6.592169,6.543798,13.001383,14.689320,-4.246064,-5.894225,-10.442710,8006.487600,3.632140,3.667809,11.905557,16.119864,-1.793000,-2.958336,-5.938400,7837.694100,3.594803,3.431429,10.756149,14.338596,-1.688934,-2.625290,-4.722656,32128.307700,7.787996,12.831913,30.197165,36.448881,-7.938934,-13.092743,-20.204833,28789.153800,7.640004,11.532883,26.579626,31.248051,-6.984167,-10.979614,-17.200465,Ethanol
78116.473100,15.353762,24.843320,38.298239,41.404615,-17.321289,-23.657225,-42.937041,69167.157200,14.112648,23.231788,37.411136,40.785954,-14.623284,-19.790975,-37.097067,21650.826500,22.270907,6.662920,14.308067,16.758403,-4.367304,-6.278726,-10.023461,21633.052500,20.389067,6.626229,14.760573,17.240845,-4.357090,-6.324266,-9.455837,5956.665500,3.532079,2.770790,8.968003,12.327078,-1.338292,-2.147765,-3.505823,5645.531000,3.348046,2.583157,8.411840,11.582413,-1.235031,-1.912333,-3.416425,27633.342400,21.712778,10.360561,23.589083,27.701002,-6.239125,-9.692533,-13.415662,29143.071500,20.395066,11.078380,26.178141,31.300825,-6.732282,-10.884743,-16.488388,66267.935600,14.334485,20.475100,30.558996,34.626253,-13.387943,-17.855198,-39.002650,59196.170900,11.810742,16.840185,24.201786,27.170746,-11.490255,-15.337306,-41.274579,26341.765800,28.370238,8.134303,14.923863,16.773961,-5.196053,-7.558395,-12.274020,21488.016700,23.794023,6.634734,12.261808,14.297092,-4.271882,-6.141529,-9.965728,8806.724600,4.917458,3.905456,12.602312,17.099435,-1.834349,-3.040806,-5.940845,8783.722000,5.239912,3.769298,11.835530,16.082804,-1.708938,-2.622440,-5.121498,35248.728900,29.337447,13.036884,27.909567,33.526412,-8.077452,-13.131709,-20.993232,31536.951400,27.994591,11.862078,25.019859,30.110717,-7.066202,-11.239841,-17.377786,Ethanol
78044.653800,20.049608,23.840965,36.085385,39.062103,-16.748049,-22.730045,-47.079693,68458.034700,17.169581,22.097497,35.090116,38.632119,-14.171150,-19.309323,-36.376280,20323.528600,6.506605,7.152348,16.112008,18.655551,-4.594207,-6.650351,-10.300065,20289.133800,6.257102,7.195876,16.795098,19.750956,-4.570278,-6.458906,-10.229173,5647.552200,3.059947,2.645816,8.524954,11.305951,-1.346235,-2.106038,-3.652432,5393.832000,2.965318,2.482947,7.989705,10.663540,-1.242924,-1.873179,-3.054552,26348.545400,7.345312,10.740530,26.382812,31.216966,-6.511226,-9.991290,-13.749159,27704.360800,7.185451,11.534044,29.420978,35.007129,-6.983060,-11.045192,-18.265554,64682.005300,14.889682,19.196894,28.525793,32.582104,-12.894066,-17.328945,-41.641942,57673.037100,12.314414,15.648998,22.073147,25.213405,-10.967354,-14.671525,-29.178046,24414.859900,6.659006,8.366613,16.757498,19.053075,-5.386624,-7.617146,-13.614344,19913.848600,6.623645,6.830712,13.671366,15.937873,-4.440000,-6.415712,-10.760945,8193.234300,3.548300,3.807298,12.661044,17.281749,-1.871918,-2.977624,-5.101874,8041.997800,3.532963,3.544953,11.446008,15.406089,-1.754806,-2.666574,-4.901387,33305.234400,7.820650,13.359172,32.408738,38.802703,-8.290964,-13.263915,-24.357501,29644.771500,7.639904,11.966220,28.325096,33.795694,-7.281491,-11.328684,-19.600921,Ethanol
76886.743200,18.947194,23.320494,35.376823,38.179185,-16.624075,-22.471894,-45.489947,67771.983400,16.175094,21.593092,34.399921,37.322573,-14.029502,-19.406101,-38.276461,20800.134600,6.532784,7.347808,16.360047,18.554801,-4.696543,-6.927957,-10.832497,20738.511400,6.284512,7.360551,16.942155,19.691749,-4.675824,-6.766005,-10.450573,5710.914100,3.119695,2.633267,8.369376,11.526830,-1.347467,-2.143218,-3.570204,5460.800100,3.024890,2.490319,7.958727,10.637171,-1.244133,-1.946014,-3.561298,26924.638100,7.377385,11.017921,26.735705,31.324986,-6.628686,-10.447890,-14.717332,28401.461400,7.244064,11.870008,29.730279,34.927673,-7.155124,-11.808888,-18.724288,63174.544900,13.753170,18.502342,27.107424,30.235903,-12.703943,-16.987556,-34.458008,55931.892100,11.401484,14.977531,20.930713,24.494991,-10.734081,-14.176201,-32.837898,24949.884800,6.661449,8.574077,16.771302,18.819568,-5.518507,-8.150118,-15.673241,20313.827200,6.609153,6.995818,13.846707,16.201924,-4.522416,-6.506078,-11.201621,8325.656500,3.598898,3.837738,12.584102,17.070475,-1.891139,-3.049801,-5.433898,8183.900600,3.573077,3.579475,11.445001,15.054100,-1.757977,-2.747334,-5.141989,33961.423300,7.804737,13.705671,32.543971,38.239228,-8.482654,-13.608243,-22.928633,30195.847200,7.627511,12.221750,28.423516,33.892872,-7.411766,-11.657826,-17.714033,Ethanol
75804.461400,18.481037,23.035256,34.708769,38.030948,-16.306094,-22.099762,-46.927861,66719.834900,15.698399,21.328483,33.932129,36.273605,-13.868960,-18.886550,-32.484310,21155.682400,6.499436,7.514030,16.699797,18.989431,-4.789451,-6.869433,-11.783152,21048.196300,6.253785,7.556255,17.497781,20.215396,-4.758490,-6.785204,-11.346509,5708.030300,3.112041,2.656711,8.454620,11.116951,-1.361076,-2.186997,-3.604790,5457.091100,3.012732,2.503176,7.977297,10.987708,-1.254599,-1.917479,-3.950764,27445.994100,7.346849,11.286072,27.441983,32.087553,-6.802521,-10.506077,-16.000916,28843.451100,7.185421,12.158676,30.744840,36.489635,-7.314152,-11.726874,-16.915953,62510.074700,13.268709,18.258422,26.657884,30.712749,-12.561620,-17.110445,-33.849222,55265.459000,11.105117,14.710910,20.534022,24.181495,-10.592076,-14.127606,-29.997036,25303.857900,6.643479,8.740595,17.349482,19.731734,-5.586090,-8.047585,-14.382703,20608.082200,6.571723,7.115985,14.075054,16.257582,-4.593147,-6.673927,-11.041604,8381.859600,3.584755,3.904569,12.838172,17.437008,-1.914998,-3.203085,-6.534299,8232.967500,3.556588,3.632999,11.617657,15.364600,-1.799022,-2.853857,-6.446000,34410.225600,7.738890,13.990407,33.417646,39.739716,-8.653806,-13.953187,-24.173605,30762.519500,7.585589,12.507409,29.055780,34.601481,-7.586380,-11.995217,-18.947363,Ethanol
