1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,Gas_Name
12714.609900,6.829581,2.552121,3.394377,4.695162,-2.268288,-3.029891,-5.521369,15109.250000,6.930456,3.292046,4.469695,5.841801,-2.664545,-3.631201,-7.147310,45529.034000,13.112595,18.181222,41.945326,47.690484,-11.360623,-17.021650,-32.660980,46207.159900,12.711148,18.774732,43.884151,50.352394,-11.601594,-17.831045,-34.186901,4421.466400,3.170422,1.775691,5.668019,8.407789,-1.028880,-1.755213,-3.392127,4693.510800,3.267379,1.854929,5.631927,8.415172,-1.101479,-1.730403,-3.395432,45726.523000,12.141844,20.155802,56.792595,69.660966,-11.925958,-19.726792,-29.690606,49986.430600,12.371306,22.864312,66.159040,82.494121,-13.461738,-23.511121,-40.467560,8645.733600,3.786997,1.550611,2.131259,4.171005,-1.253400,-1.845579,-6.189240,6121.521500,3.156593,1.054338,1.460677,3.280707,-0.771941,-1.155261,-4.026329,47369.597700,12.498609,18.940384,43.546354,49.775792,-11.349828,-17.404865,-36.816645,40887.457300,12.434491,15.497327,34.003208,40.110994,-9.804927,-14.589560,-28.928797,8708.792000,4.532974,3.395768,10.287353,15.330052,-2.181526,-3.980545,-8.443752,9678.111600,4.862596,3.592405,10.251466,14.353264,-2.340058,-4.005544,-7.795903,49964.387700,12.072510,23.088434,69.199197,85.713400,-12.933827,-22.726277,-43.577943,44483.124000,11.694040,19.173588,55.425923,67.876860,-11.250865,-19.031142,-36.552787,Ethylene
13484.328400,5.950336,3.028627,4.075172,5.665953,-2.487018,-3.321967,-7.411054,16013.197800,5.902620,3.999665,5.602174,7.418002,-2.951857,-4.014668,-8.530096,40408.169000,11.619224,15.828310,35.576544,41.258663,-10.026957,-15.101773,-29.170299,40839.503400,11.379845,16.327979,37.982149,44.096256,-10.286655,-15.558403,-29.127990,5232.915800,3.244532,2.137720,6.569410,10.265781,-1.257520,-2.137530,-4.467768,5482.867000,3.299522,2.110681,6.263139,9.740354,-1.294373,-2.007644,-4.274898,40425.650400,10.893873,17.419389,47.294916,57.476404,-10.471363,-16.629829,-32.414727,43742.367200,11.141973,19.825326,55.749186,68.988044,-11.837523,-20.528804,-32.708789,9868.440700,3.894330,2.047657,2.796930,4.910910,-1.543307,-2.156461,-6.471720,7126.641600,3.397806,1.381839,1.865108,3.963696,-0.980281,-1.423973,-5.258452,43077.172400,11.143069,17.201228,39.791193,45.830405,-10.483231,-15.792092,-38.174894,35998.647400,10.884814,13.354115,28.235264,32.339292,-8.643792,-12.637420,-26.840721,8397.743400,4.226083,3.315036,10.239452,14.968288,-2.105062,-3.861745,-7.762086,9244.578600,4.477518,3.420631,9.719934,14.628692,-2.216363,-3.673952,-7.940339,44776.358900,10.703083,20.459104,60.848839,75.617362,-11.693694,-21.114636,-41.915260,39857.869600,10.366817,16.910038,47.873457,60.747248,-10.100682,-17.072300,-34.363498,Ethylene
13041.861500,6.493913,2.971226,4.026175,5.477473,-2.415430,-3.152588,-5.991520,15687.196300,7.261497,3.915014,5.447217,7.147915,-2.879591,-3.881786,-8.126220,40464.442900,15.946186,15.672341,34.519628,39.168018,-9.952739,-14.939956,-27.140597,40722.096700,15.558854,16.032966,36.268950,41.920548,-10.209257,-15.527144,-27.159892,5344.638200,3.281543,2.257430,6.967360,10.237119,-1.318476,-2.211281,-4.688838,5553.863300,3.312569,2.200039,6.550626,9.704695,-1.338945,-2.101828,-4.294865,40147.743900,13.160160,17.338573,46.630288,56.140554,-10.486420,-17.072159,-26.573479,43316.912600,13.253285,19.547275,54.166421,66.482297,-11.878169,-20.256075,-29.639156,9424.443600,4.404686,1.954191,2.600153,4.564689,-1.485009,-2.011455,-5.131003,6871.260500,3.601829,1.352053,1.810939,3.911009,-0.962565,-1.400075,-4.385473,44203.754600,18.344960,17.685503,39.729559,45.582822,-10.632507,-16.073397,-33.038366,36135.496800,15.918711,13.388425,27.693425,31.603640,-8.581219,-12.846042,-25.019224,8407.949900,4.496970,3.332419,10.251856,15.214052,-2.127421,-3.907737,-7.019313,9262.215300,4.831495,3.418868,9.901604,14.540954,-2.216571,-3.573915,-7.781224,45332.651600,15.374060,20.672211,62.040709,76.366151,-11.978004,-21.228009,-37.644459,40374.990500,14.520821,17.087252,48.659537,61.679538,-10.271601,-17.424659,-34.619063,Ethylene
11601.285200,7.142976,2.503956,3.329309,4.873850,-2.092065,-2.782427,-5.594702,14143.780300,8.345641,3.290860,4.489592,6.060405,-2.523176,-3.350011,-8.771481,39208.490200,11.020754,15.161816,34.107490,39.628778,-9.970656,-15.229518,-30.787363,39646.716100,10.732440,15.513460,35.418360,41.189186,-10.183591,-15.711039,-29.841661,5191.988500,3.352826,2.095817,6.467164,9.662684,-1.244991,-2.162310,-4.724821,5437.043000,3.419588,2.091015,6.256354,9.570383,-1.298684,-2.108137,-4.474451,39303.292200,10.958175,16.870521,44.842039,56.752242,-10.431411,-17.350119,-31.355466,42937.791500,11.198079,19.032313,52.366404,65.766355,-11.766719,-20.566396,-36.537980,8036.704400,4.449345,1.591504,2.141787,4.697534,-1.246015,-1.801905,-5.459677,5839.144600,3.527865,1.110524,1.554078,4.254210,-0.819201,-1.248256,-4.793945,42508.051800,10.310100,16.676841,37.514440,44.587444,-10.582624,-16.160432,-35.566163,34950.729900,9.898860,12.925569,27.472577,31.930245,-8.657387,-13.316766,-29.058167,8354.178700,4.381133,3.224076,9.944229,15.469155,-2.114784,-4.038829,-9.184259,9128.980200,4.652335,3.344242,9.513712,14.888538,-2.204456,-3.834269,-9.089219,44413.787100,10.524448,20.093417,59.427694,75.520060,-11.945323,-22.093640,-44.232508,39261.647400,10.303163,16.625241,46.520485,58.608914,-10.264922,-17.407311,-35.316034,Ethylene
12225.687500,7.114277,2.585368,3.448444,4.937463,-2.064564,-2.741978,-5.130726,14740.451600,7.773413,3.415398,4.628063,5.967006,-2.443862,-3.242618,-6.552975,44152.169200,12.264277,17.428634,39.856939,46.861044,-11.103852,-16.951260,-30.912891,44714.966100,11.976589,17.931546,41.832010,47.793678,-11.356198,-17.308045,-33.101182,5146.532400,3.306321,2.122320,6.721193,10.047197,-1.221492,-1.995456,-3.728446,5482.636300,3.412562,2.157912,6.548063,9.278233,-1.295031,-2.049669,-4.027155,44753.214800,11.862647,19.445525,53.708499,65.453181,-11.740308,-19.071630,-28.198900,48679.115800,12.077308,21.991776,62.480346,75.903619,-13.223444,-22.795378,-35.414210,8373.942200,4.218538,1.606198,2.160622,4.011523,-1.152183,-1.748355,-4.744425,6067.522200,3.458943,1.113435,1.476877,3.617805,-0.739184,-1.166547,-3.716848,46874.493200,11.535982,18.603740,42.884764,49.365318,-11.507274,-17.259541,-33.205553,39029.133300,11.370598,14.677749,31.865896,36.830750,-9.519399,-14.285491,-32.822984,8726.404100,4.429986,3.461788,10.712366,15.907992,-2.233754,-4.047764,-7.510923,9696.148900,4.747555,3.610115,10.564683,15.330478,-2.336679,-3.898447,-8.492423,49751.811000,11.544474,22.592513,67.701345,84.148254,-13.227476,-23.288660,-52.322305,44151.168000,11.236756,18.793629,53.784541,65.485269,-11.368191,-18.646922,-35.613089,Ethylene
11739.015400,6.194146,2.604483,3.455890,4.681484,-2.136162,-2.743928,-5.091869,14035.107100,6.527183,3.389952,4.618082,6.009005,-2.534274,-3.379696,-6.579357,43665.185300,15.314556,17.061104,38.488686,43.678740,-10.785720,-16.287539,-27.531399,44182.067400,14.825938,17.436853,39.551690,45.843436,-11.006960,-16.840838,-26.331312,5044.837900,3.242125,2.136129,6.641082,9.774762,-1.204237,-1.989170,-3.754785,5403.886500,3.344188,2.173708,6.606383,9.655121,-1.288835,-2.047215,-4.356048,43356.565200,13.022900,18.907046,51.892176,63.873444,-11.359625,-18.695393,-28.324907,47255.273700,13.125105,21.199634,59.277515,72.513188,-12.778421,-21.609123,-34.151046,7828.512700,3.763704,1.577467,2.113803,4.401980,-1.197373,-1.644756,-5.262366,5784.902400,3.179303,1.109204,1.472562,3.374727,-0.786647,-1.153910,-3.569547,47347.067900,15.977998,18.712798,42.077728,48.042688,-11.330317,-17.482862,-34.036592,39062.295200,14.847784,14.609552,31.226820,36.369063,-9.343228,-13.982618,-26.653535,8554.208500,4.529449,3.352105,10.406032,14.883035,-2.141251,-3.871897,-7.461483,9413.583200,4.887249,3.521261,10.300477,15.360611,-2.259673,-3.697493,-6.671402,49644.141100,14.455393,22.326302,66.834134,84.880380,-12.883158,-22.181569,-39.058763,43762.176800,13.724514,18.616191,53.608204,65.645134,-11.129423,-18.402026,-31.718353,Ethylene
11661.234200,6.440296,2.552831,3.403527,4.908381,-2.052654,-2.666128,-5.276906,13983.720700,6.972594,3.322536,4.588947,6.542870,-2.422464,-3.343355,-6.544459,43484.002700,14.304944,17.329189,39.430718,45.340098,-10.837905,-16.646795,-29.096869,44104.950500,13.843934,17.686644,40.405195,47.260126,-11.085640,-17.215598,-30.743421,5330.448000,3.222321,2.287607,7.121415,10.824113,-1.284234,-2.164239,-4.261413,5646.249500,3.314259,2.312705,7.030681,11.242417,-1.352515,-2.181473,-4.104981,43305.533200,12.557021,19.249894,53.053721,64.721212,-11.476649,-18.884679,-29.778743,47275.590400,12.643832,21.687173,60.813683,74.145347,-12.837088,-23.093861,-36.305739,7873.159000,4.239715,1.532292,2.114262,4.126855,-1.141610,-1.661157,-5.021461,5834.506800,3.489606,1.088048,1.486125,3.478380,-0.745205,-1.146240,-4.012733,47068.302000,14.706901,18.883109,42.664826,49.213965,-11.385518,-17.460287,-38.609954,38225.332200,13.980532,14.571409,31.407531,36.218171,-9.278758,-14.211889,-31.372883,8875.468300,4.454084,3.545296,11.042269,17.862218,-2.248089,-4.004678,-8.967354,9698.107700,4.754672,3.707024,11.013353,15.742707,-2.330514,-3.963180,-7.838770,48924.196500,13.634710,22.533023,68.175874,84.093740,-13.008455,-23.061155,-42.191973,43230.583300,13.077602,18.734931,54.266436,66.640203,-11.185326,-19.608091,-35.337138,Ethylene
11257.443600,6.894020,2.389223,3.115420,4.477509,-1.975995,-2.584313,-5.620503,13529.851600,7.607123,3.115237,4.180912,5.732581,-2.360516,-3.179892,-6.375814,44597.804000,13.878166,17.930299,41.145592,48.436736,-11.241980,-16.872575,-29.371372,45275.969000,13.508079,18.355312,42.231928,48.886357,-11.471461,-17.562132,-30.142419,5053.366700,3.248112,2.161671,6.725337,10.057214,-1.213506,-1.943211,-4.055104,5442.457300,3.381766,2.217001,6.790852,9.883089,-1.307790,-2.016532,-3.927300,44848.783200,12.717328,19.923692,55.069426,68.757496,-11.897971,-19.421634,-33.375995,49022.708500,12.855019,22.491163,63.365738,78.557275,-13.376799,-23.027473,-37.804100,7434.676000,4.115178,1.410902,1.883105,4.103547,-1.088384,-1.562532,-4.346535,5399.488800,3.366013,0.977498,1.344887,3.542437,-0.700117,-1.031765,-3.512104,47965.540500,13.678558,19.245133,43.743805,50.128748,-11.676135,-18.042588,-38.071918,39677.106500,13.322042,15.179202,33.028216,38.402217,-9.693126,-14.444589,-29.304355,8780.055900,4.540067,3.510710,10.764553,15.644700,-2.196974,-3.962871,-8.013356,9680.993900,4.857083,3.680938,10.706966,16.442431,-2.345626,-3.933982,-8.367126,50842.143600,13.241990,23.302252,69.486284,85.976643,-13.312902,-24.295554,-43.830168,44915.396200,12.801794,19.374295,55.853732,67.653105,-11.512901,-19.037331,-36.632466,Ethylene
11177.574900,6.863540,2.414231,3.157304,4.017487,-1.973725,-2.552310,-4.376869,13462.438100,7.884746,3.147219,4.195978,5.838342,-2.357717,-3.090246,-5.186987,43730.898400,15.473896,17.191566,38.571058,44.252060,-10.854890,-16.002080,-26.779025,44273.511500,15.092288,17.540987,39.910103,45.636411,-11.049772,-16.651236,-27.190443,5284.370600,3.320310,2.242974,6.963069,9.832750,-1.252811,-1.993889,-3.914875,5608.446300,3.412774,2.245366,6.826847,9.514732,-1.334162,-2.094692,-3.627102,43767.058600,13.416201,19.108752,52.197160,62.807050,-11.463812,-18.391265,-27.900183,47660.209500,13.487357,21.481271,59.788333,72.304536,-12.877528,-21.636108,-31.357065,7371.011200,4.307870,1.420650,1.861517,3.690072,-1.081648,-1.511324,-3.339979,5394.652600,3.457347,0.994971,1.300459,2.878422,-0.705925,-1.027887,-3.757554,47712.135000,16.413552,18.926306,42.560888,49.369402,-11.387791,-16.839229,-31.722970,39052.061800,15.256618,14.586359,30.849591,35.047044,-9.366761,-13.573890,-24.736983,8776.525800,4.613683,3.463898,10.751965,15.128323,-2.174190,-3.798211,-6.434645,9647.079800,4.974185,3.599004,10.444965,14.282057,-2.295019,-3.778518,-6.268596,50092.263200,14.930273,22.553915,67.043549,83.948468,-12.982300,-22.515915,-35.559343,44239.223900,14.255653,18.786514,53.871041,66.574460,-11.207323,-18.281229,-32.996093,Ethylene
10678.415100,6.337331,2.230814,2.895860,3.786085,-1.855729,-2.386085,-4.884590,12848.795200,6.998357,2.905474,3.833460,5.132464,-2.208267,-2.929810,-6.022924,43908.665600,10.533715,17.270970,39.475601,45.069676,-11.107889,-16.331973,-28.823009,44316.531700,10.232259,17.646282,40.990285,46.675000,-11.303445,-16.993379,-33.806206,5007.192600,3.261126,2.047522,6.323816,9.032112,-1.163895,-1.887480,-3.419463,5362.357400,3.376018,2.116818,6.331536,9.150492,-1.255996,-1.980689,-3.881351,44462.115700,10.742499,19.499976,53.133788,63.664646,-11.729845,-19.094288,-32.117532,48644.040000,10.928893,21.966385,61.287045,74.718501,-13.224060,-22.281178,-36.010973,6946.431200,3.720486,1.316811,1.772583,3.317457,-1.021304,-1.422355,-4.040243,5006.388200,3.053692,0.908468,1.224527,3.043910,-0.657122,-0.960953,-4.017960,46568.442300,9.893546,18.563342,41.941342,48.061086,-11.507721,-17.129966,-33.790475,38692.274900,9.532324,14.601176,31.649415,36.382552,-9.600383,-14.060796,-29.403467,8695.019800,4.347264,3.420384,10.403867,14.956227,-2.183918,-3.887478,-7.143022,9574.008300,4.602145,3.578977,10.262603,13.759982,-2.304336,-3.834433,-7.153449,49619.188000,10.253333,22.776380,67.304474,82.949870,-13.227353,-22.932629,-43.187896,43920.377500,10.116512,18.952222,53.529157,65.238157,-11.377748,-18.700485,-30.510594,Ethylene
